gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
,7324.038163,1.433531722,0.094288178,15.20372706,3.34E-52,1.27337E-49
,325.8767414,6.731065748,0.444914763,15.12888829,1.04E-51,3.93438E-49
,3866.970853,-1.285877978,0.085032597,-15.12217695,1.16E-51,4.306E-49
,1507.601494,3.164198764,0.209289821,15.11874181,1.22E-51,4.48444E-49
,171.9303856,6.257488518,0.414408891,15.09979312,1.62E-51,5.9105E-49
,2189.302819,2.057519262,0.136331118,15.09207354,1.83E-51,6.56972E-49
,2143.056052,-1.248352058,0.082756961,-15.08455653,2.05E-51,7.28059E-49
,8500.491594,-1.127903694,0.075006503,-15.03741218,4.18E-51,1.4692E-48
,2435.803194,-1.359302633,0.090563036,-15.00946399,6.37E-51,2.21558E-48
,714.4055504,1.918630021,0.128013677,14.98769558,8.84E-51,3.04237E-48
,22729.37748,-1.128494018,0.075600819,-14.92700791,2.20E-50,7.49091E-48
,258.9763234,8.772770648,0.589880461,14.87211602,5.00E-50,1.68546E-47
,3414.348999,-1.164415228,0.078336044,-14.8643609,5.61E-50,1.87272E-47
,207.8003278,5.731628963,0.385844523,14.85476306,6.48E-50,2.13889E-47
,1314.905844,2.062495626,0.139270986,14.80922682,1.28E-49,4.1723E-47
,2763.828167,-2.038019304,0.137795932,-14.79012674,1.70E-49,5.48638E-47
,2495.020754,-1.17918409,0.07973972,-14.78791353,1.75E-49,5.61307E-47
,5010.954387,-1.103411391,0.074724201,-14.7664528,2.41E-49,7.64243E-47
,385.1023443,-2.654442393,0.180426517,-14.71204145,5.40E-49,1.68918E-46
,4095.627423,-1.184360255,0.080505402,-14.71156249,5.43E-49,1.68918E-46
,743.1556368,1.906138738,0.129945058,14.66880515,1.02E-48,3.14425E-46
,1633.788821,-1.39904766,0.095589977,-14.63592415,1.66E-48,5.05317E-46
,208.886161,4.990440485,0.341842552,14.59865208,2.86E-48,8.65277E-46
,25979.64937,-1.931890545,0.133253069,-14.49790652,1.25E-47,3.73759E-45
,6563.941045,-1.039745908,0.071812354,-14.47864955,1.65E-47,4.90108E-45
,7528.015238,-1.052154242,0.072746787,-14.46324006,2.07E-47,6.07562E-45
,267.8571432,2.537042537,0.175889803,14.42404556,3.65E-47,1.06329E-44
,658.75369,1.853193616,0.128610691,14.4093279,4.52E-47,1.30409E-44
,1836.429214,-1.392444604,0.096805697,-14.38391176,6.53E-47,1.86674E-44
,158.5284129,2.864884891,0.199683566,14.34712402,1.11E-46,3.14658E-44
,130.3759065,7.40287674,0.518069067,14.28936258,2.55E-46,7.16024E-44
,2809.37009,-1.170101317,0.082250435,-14.22608059,6.31E-46,1.75747E-43
,93.77776854,4.234951544,0.297752617,14.22305397,6.59E-46,1.81936E-43
,10880.48376,-0.968016577,0.068234793,-14.18655397,1.11E-45,3.03715E-43
,951.2114927,-1.694353796,0.119449961,-14.18463252,1.14E-45,3.09503E-43
,273.6605117,4.543294042,0.320959347,14.15535671,1.73E-45,4.65641E-43
,5690.500764,-1.283504492,0.090799838,-14.13553721,2.29E-45,6.12035E-43
,10680.24654,2.016054997,0.142657846,14.1321004,2.41E-45,6.37342E-43
,5121.607545,-1.130477014,0.080073349,-14.11801834,2.94E-45,7.71991E-43
,382.7524332,2.363869667,0.167940089,14.07567235,5.36E-45,1.39511E-42
,1603.09144,-1.030273986,0.073428051,-14.03106806,1.01E-44,2.59831E-42
,18303.79016,-1.108123344,0.079048668,-14.01824178,1.21E-44,3.08829E-42
,529.7189459,-2.160301442,0.154206646,-14.00913322,1.37E-44,3.48315E-42
,8005.266173,-1.329246019,0.094913132,-14.00486934,1.46E-44,3.66951E-42
,2962.405718,1.594705157,0.113901632,14.0007226,1.54E-44,3.85964E-42
,4423.3448,1.350713637,0.096542572,13.99086026,1.77E-44,4.39963E-42
,161.6670731,-5.257545733,0.375967554,-13.98404112,1.95E-44,4.80503E-42
,199.9004891,4.032801708,0.288460365,13.98043613,2.05E-44,5.01614E-42
,2800.745088,-1.078105485,0.077316004,-13.94414392,3.42E-44,8.28422E-42
,689.6717821,1.433637572,0.102834114,13.94126439,3.56E-44,8.5605E-42
,3854.942568,-1.12900313,0.081042342,-13.9310279,4.10E-44,9.80656E-42
,4575.15345,-1.011576951,0.072632988,-13.92723851,4.33E-44,1.02643E-41
,2376.442781,-1.17710676,0.08471095,-13.89556798,6.74E-44,1.58651E-41
,2113.308229,-1.182954562,0.085173424,-13.88877541,7.41E-44,1.73163E-41
,843.9661418,-1.69990423,0.122574245,-13.86836385,9.85E-44,2.28537E-41
,4468.166118,-1.035171388,0.074771908,-13.84438906,1.38E-43,3.16839E-41
,3478.028545,-1.186898757,0.085823684,-13.82950143,1.69E-43,3.86947E-41
,6657.487684,-1.037046471,0.075160467,-13.79776505,2.63E-43,5.96954E-41
,2397.772882,-1.263542161,0.091588216,-13.79590316,2.70E-43,6.08255E-41
,3367.770182,-1.083786149,0.07877157,-13.75859532,4.52E-43,1.01258E-40
,23545.20402,-1.169167651,0.085086494,-13.74093112,5.77E-43,1.28362E-40
,106.6204591,5.856053361,0.426752719,13.72235746,7.46E-43,1.64732E-40
,5952.634219,-1.181317095,0.086171216,-13.70895237,8.97E-43,1.96817E-40
,3751.345571,-1.057637139,0.077171981,-13.70493697,9.48E-43,2.06598E-40
,119.5375586,7.293066631,0.532172876,13.70431859,9.57E-43,2.06958E-40
,1572.674782,-1.329705349,0.097095544,-13.69481331,1.09E-42,2.34319E-40
,2185.462896,-1.289508026,0.094193491,-13.68999075,1.17E-42,2.48732E-40
,4945.118472,-1.763281238,0.1291227,-13.65585788,1.86E-42,3.95005E-40
,1017.723186,-1.42038265,0.104091081,-13.64557495,2.15E-42,4.51879E-40
,1797.276773,-1.273917804,0.093374907,-13.64304225,2.22E-42,4.64795E-40
,62349.55656,-1.045044264,0.076695968,-13.62580439,2.81E-42,5.84853E-40
,1884.62345,2.638441606,0.193716711,13.62010328,3.04E-42,6.28269E-40
,124.9031922,4.242860989,0.312116609,13.59383276,4.36E-42,8.94183E-40
,3941.737583,-1.133281611,0.083385461,-13.59087773,4.54E-42,9.251E-40
,17344.90637,1.175398341,0.087152419,13.48669788,1.87E-41,3.79574E-39
,11571.50488,-0.869241633,0.064473638,-13.48212484,1.99E-41,4.01312E-39
,730.9915248,5.636642403,0.418909633,13.45550916,2.86E-41,5.71868E-39
,147.6051743,4.252496308,0.316210535,13.44830688,3.15E-41,6.26464E-39
,572.9899886,-1.696939862,0.126712228,-13.39207656,6.73E-41,1.32964E-38
,3345.363107,-1.276742634,0.095366018,-13.38781528,7.12E-41,1.39952E-38
,2073.664368,-1.1261273,0.084256629,-13.36544455,9.63E-41,1.87932E-38
,144.8893318,3.940992427,0.294953683,13.36139419,1.02E-40,1.97242E-38
,1270.662613,-1.126837665,0.084343356,-13.36012369,1.03E-40,1.99429E-38
,1482.417156,-1.183981461,0.088641036,-13.35703548,1.08E-40,2.06631E-38
,3822.078249,-1.138100312,0.085396356,-13.32727024,1.61E-40,3.04407E-38
,1862.537494,-3.189793668,0.239342455,-13.32732075,1.61E-40,3.04407E-38
,389.2522239,2.314579501,0.173718976,13.32369988,1.69E-40,3.17446E-38
,980.9323142,13.93954572,1.046353288,13.32202601,1.72E-40,3.22747E-38
,779.7943505,-1.403289411,0.105366807,-13.31813544,1.82E-40,3.38035E-38
,737.1745878,4.147844035,0.312063016,13.29168734,2.59E-40,4.78764E-38
,3784.70965,-1.102996624,0.083012546,-13.28710748,2.75E-40,5.06057E-38
,202.8562738,-6.488650647,0.489200105,-13.26379652,3.75E-40,6.86852E-38
,509.6507597,-1.818427147,0.137123063,-13.26127865,3.88E-40,7.06273E-38
,2587.593055,-1.326913704,0.100110434,-13.2544995,4.25E-40,7.68714E-38
,2116.870501,-0.984212502,0.074326166,-13.24180374,5.03E-40,9.05265E-38
,3112.272589,-1.489308186,0.112738433,-13.21029698,7.65E-40,1.36545E-37
,916.5966649,13.84230377,1.047860627,13.21006192,7.68E-40,1.36545E-37
,139.7823706,7.524500843,0.569951369,13.20200503,8.54E-40,1.51127E-37
,46813.28743,1.147998213,0.087100927,13.18009173,1.14E-39,2.01002E-37
,1454.621559,1.160158861,0.088110598,13.16707514,1.36E-39,2.37528E-37
,268.5392973,-3.120106517,0.237203601,-13.15370636,1.62E-39,2.81964E-37
,2654.176802,-1.113420541,0.084662178,-13.15133355,1.67E-39,2.89381E-37
,1601.033895,-1.237972105,0.094159879,-13.14755408,1.76E-39,3.02577E-37
,3326.304423,-0.975867066,0.074250893,-13.14283271,1.87E-39,3.20343E-37
,833.7704213,-1.446493322,0.110063979,-13.14229532,1.88E-39,3.20911E-37
,339.68895,1.666775872,0.126855028,13.13921808,1.96E-39,3.32462E-37
,797.2156805,13.64022218,1.038576817,13.13357082,2.11E-39,3.56331E-37
,2059.779542,-1.108204682,0.084395796,-13.13104123,2.19E-39,3.66508E-37
,462.1999019,1.613869841,0.122932274,13.12812156,2.27E-39,3.7893E-37
,2326.903834,-1.20387986,0.091977344,-13.08887399,3.81E-39,6.32445E-37
,2212.108061,-1.249246025,0.095451612,-13.08774158,3.87E-39,6.38635E-37
,481.0115121,-2.299686764,0.175964724,-13.06902152,4.95E-39,8.12759E-37
,6176.9263,-1.228294224,0.094062894,-13.05822273,5.70E-39,9.31884E-37
,224.9366862,7.197239908,0.551623783,13.04737056,6.58E-39,1.06912E-36
,6184.251095,-0.966520166,0.074164082,-13.03218673,8.03E-39,1.29812E-36
,5709.71002,-1.080648537,0.083131937,-12.99919836,1.24E-38,1.98924E-36
,6534.805482,-1.031698619,0.079397867,-12.99403439,1.32E-38,2.11752E-36
,2911.696013,-0.993366549,0.076453156,-12.99313993,1.34E-38,2.13176E-36
,6078.749632,-1.018278948,0.078444557,-12.9808744,1.57E-38,2.48983E-36
,2468.580083,-1.260416626,0.097109345,-12.97935468,1.60E-38,2.52721E-36
,28219.93548,-1.295837248,0.099849254,-12.97793618,1.63E-38,2.56183E-36
,1872.725386,-1.219889875,0.094035187,-12.9726958,1.75E-38,2.72979E-36
,1424.614078,-1.338988926,0.103237414,-12.96999672,1.81E-38,2.81391E-36
,3355.891769,-1.027281624,0.07931243,-12.95234077,2.28E-38,3.52514E-36
,172.5943838,4.1041931,0.317013731,12.94642062,2.46E-38,3.78943E-36
,5151.067,-1.105165138,0.085430809,-12.93637676,2.81E-38,4.29808E-36
,13103.38111,-1.091124028,0.084461587,-12.91858305,3.54E-38,5.39128E-36
,2690.984943,-1.277907849,0.09911248,-12.89351094,4.90E-38,7.43007E-36
,187.8454662,2.474355552,0.192012826,12.88640767,5.37E-38,8.10849E-36
,112.9051186,6.370367845,0.494982395,12.86988773,6.65E-38,9.99635E-36
,2015.970949,-1.075870336,0.083696175,-12.85447439,8.12E-38,1.21456E-35
,6081.205471,-0.999417456,0.07779775,-12.8463543,9.02E-38,1.34272E-35
,2306.437139,-1.537041539,0.119665608,-12.84447194,9.24E-38,1.3681E-35
,3403.842751,-1.016430386,0.079135433,-12.84418816,9.27E-38,1.3681E-35
,4050.146817,-1.028447477,0.080114299,-12.83725234,1.01E-37,1.48947E-35
,765.9017998,-1.219345631,0.095009607,-12.83391926,1.06E-37,1.54788E-35
,646.8824482,13.33315678,1.039076562,12.83173663,1.09E-37,1.58488E-35
,2295.622087,1.497752931,0.116769823,12.82654112,1.16E-37,1.68544E-35
,1395.739616,1.437191261,0.112050613,12.82626864,1.17E-37,1.68544E-35
,1610.730791,-1.218686105,0.095190902,-12.8025482,1.59E-37,2.27806E-35
,2930.950641,0.990756875,0.077406858,12.79934234,1.65E-37,2.36348E-35
,350.4922244,2.092948359,0.163543388,12.7975113,1.69E-37,2.39845E-35
,5583.752872,-1.259687683,0.09843063,-12.79772043,1.69E-37,2.39845E-35
,848.9562923,3.194311953,0.250153882,12.76938789,2.43E-37,3.42841E-35
,9247.4054,0.899402234,0.070506459,12.75630987,2.88E-37,4.0375E-35
,626.2015844,2.897899239,0.227374458,12.74505178,3.32E-37,4.64444E-35
,1356.619751,2.785608142,0.219014517,12.71882879,4.65E-37,6.47026E-35
,4666.596033,1.526854204,0.120061695,12.71724673,4.74E-37,6.574E-35
,2592.095016,1.398409701,0.110010244,12.71163169,5.10E-37,7.03312E-35
,647.6439881,3.46959851,0.273196412,12.70001494,5.91E-37,8.12409E-35
,972.6975769,-1.454970762,0.114726513,-12.68207952,7.43E-37,1.01713E-34
,1814.294311,1.672796247,0.132032918,12.66953931,8.72E-37,1.18845E-34
,3663.247111,-0.959859666,0.0758235,-12.65913155,9.96E-37,1.35124E-34
,4185.109067,-1.166621057,0.092178641,-12.65608874,1.04E-36,1.39871E-34
,8463.554892,-1.021087437,0.08070323,-12.65237383,1.09E-36,1.46029E-34
,1083.883099,-1.161319844,0.09180165,-12.65031556,1.11E-36,1.49279E-34
,2608.964611,-1.159000519,0.091659769,-12.64459348,1.20E-36,1.59222E-34
,2139.365548,-1.110859349,0.087850389,-12.64489961,1.19E-36,1.59222E-34
,3045.507762,-0.999117752,0.07909828,-12.63134612,1.42E-36,1.87656E-34
,77.65845614,5.495611611,0.435111903,12.63034078,1.44E-36,1.89287E-34
,1136.976373,1.251400114,0.099159631,12.62005616,1.64E-36,2.14822E-34
,2315.382428,-1.127337466,0.08934058,-12.61842565,1.67E-36,2.18421E-34
,1584.78399,-1.503921896,0.11929163,-12.6071033,1.93E-36,2.51148E-34
,290.8798998,3.028514978,0.240597824,12.58745789,2.48E-36,3.2086E-34
,3777.571922,-0.917390258,0.072889591,-12.58602568,2.52E-36,3.25416E-34
,15084.77592,-0.924703756,0.073543992,-12.57347779,2.95E-36,3.79902E-34
,1899.261084,-1.024094902,0.08145241,-12.57292332,2.98E-36,3.81046E-34
,9710.337434,-2.995933673,0.238355811,-12.56916566,3.12E-36,3.98004E-34
,1537.567069,-1.245930372,0.099161272,-12.56468727,3.30E-36,4.19523E-34
,548.7456928,13.09942172,1.04313432,12.55775165,3.60E-36,4.5615E-34
,182.5036754,-2.494114605,0.198622461,-12.55706227,3.64E-36,4.5833E-34
,489.4847057,2.969214898,0.236661609,12.54624655,4.17E-36,5.23358E-34
,1791.207273,-1.269347655,0.101196639,-12.54337762,4.32E-36,5.40539E-34
,522.8254742,13.03311215,1.039196335,12.54153014,4.42E-36,5.51139E-34
,480.4012968,12.90955821,1.030565256,12.52667711,5.34E-36,6.62117E-34
,145.9500858,3.182103185,0.254200796,12.51806932,5.95E-36,7.35127E-34
,2107.663356,1.078772827,0.086222741,12.51146517,6.46E-36,7.9581E-34
,17092.8743,-1.316683204,0.105257577,-12.50915364,6.65E-36,8.16169E-34
,11855.28616,-1.139197877,0.091117755,-12.50247962,7.24E-36,8.84293E-34
,2567.625678,-1.188303793,0.09512186,-12.49243643,8.21E-36,9.99532E-34
,1739.523837,-1.396445784,0.111901164,-12.47927847,9.69E-36,1.17476E-33
,773.8156153,-1.508639332,0.121016008,-12.46644437,1.14E-35,1.3749E-33
,684.83036,-1.447772228,0.116225605,-12.45656863,1.29E-35,1.55032E-33
,7373.713977,-1.245219222,0.099987696,-12.45372458,1.33E-35,1.60057E-33
,192.933286,-2.210224438,0.177732086,-12.43570866,1.67E-35,1.99821E-33
,447.6813112,12.80866174,1.030130616,12.43401715,1.71E-35,2.03337E-33
,405.8924247,2.817700938,0.226622421,12.43346055,1.72E-35,2.04E-33
,1351.907963,0.992565504,0.080040085,12.40085527,2.59E-35,3.04926E-33
,3587.042883,-1.021608658,0.082383109,-12.40070529,2.59E-35,3.04926E-33
,2234.935948,-1.043261362,0.084152832,-12.3972223,2.71E-35,3.16147E-33
,5310.975106,-0.967593939,0.078047415,-12.39751423,2.70E-35,3.16147E-33
,3343.262783,-1.061818613,0.085706086,-12.38906895,3.00E-35,3.48716E-33
,13121.76857,-1.110737304,0.089708956,-12.38156534,3.29E-35,3.8152E-33
,1070.340382,-1.097043136,0.088622435,-12.37884219,3.40E-35,3.92977E-33
,2879.750564,-1.116089724,0.090162759,-12.37861108,3.41E-35,3.92977E-33
,787.9356176,-2.232220657,0.180437799,-12.37113662,3.74E-35,4.29771E-33
,1030.315035,-1.105729825,0.089506138,-12.35367596,4.65E-35,5.3215E-33
,1310.10289,-1.05830958,0.085791364,-12.33585209,5.81E-35,6.61703E-33
,1553.616614,-1.480245851,0.120022063,-12.33311455,6.01E-35,6.8215E-33
,129.7473546,3.47233962,0.281842203,12.32015498,7.06E-35,7.98309E-33
,2129.623908,-1.223213174,0.099521058,-12.29099851,1.01E-34,1.1415E-32
,3363.893209,-1.235479178,0.100572537,-12.28445868,1.10E-34,1.23332E-32
,468.7515115,3.111882428,0.25356646,12.27245287,1.27E-34,1.42559E-32
,990.3523566,2.245621907,0.183025909,12.26942085,1.32E-34,1.47483E-32
,724.8192923,1.333635715,0.108701524,12.26878582,1.33E-34,1.48128E-32
,1043.30316,1.351724256,0.110192725,12.26691014,1.36E-34,1.51075E-32
,1178.809494,-1.141217397,0.093069305,-12.26201691,1.45E-34,1.59928E-32
,5403.006753,1.447933837,0.118127073,12.25742582,1.53E-34,1.68669E-32
,316.1506019,-2.495019182,0.203736495,-12.24630464,1.76E-34,1.92801E-32
,732.2420928,-1.224163235,0.100012528,-12.24009896,1.90E-34,2.07414E-32
,5954.751959,1.109604993,0.090659934,12.23919925,1.92E-34,2.09013E-32
,1118.182674,-1.631428408,0.133317724,-12.2371457,1.97E-34,2.13641E-32
,2077.728949,-1.160161958,0.094856625,-12.23068985,2.13E-34,2.30538E-32
,2234.235607,-1.213952605,0.099294551,-12.22577262,2.26E-34,2.44098E-32
,568.2613637,13.15037561,1.075915192,12.22250202,2.36E-34,2.53269E-32
,457.3617993,2.520318274,0.206218423,12.22159611,2.38E-34,2.55251E-32
,1630.243523,-1.138990161,0.093296076,-12.20833937,2.81E-34,2.99439E-32
,1424.968955,1.176459376,0.096611218,12.17725434,4.11E-34,4.37078E-32
,225.2478173,-1.817311569,0.14931989,-12.17059272,4.46E-34,4.72687E-32
,102.3523319,4.502844447,0.370169534,12.16427619,4.82E-34,5.09024E-32
,406.9419866,4.192166529,0.344736647,12.16048996,5.05E-34,5.31422E-32
,555.6322679,-1.648219863,0.135919511,-12.12644051,7.65E-34,8.03131E-32
,78.28363963,4.324475479,0.356937109,12.11551102,8.74E-34,9.14714E-32
,8623.716678,0.727795169,0.060079278,12.11391335,8.91E-34,9.29674E-32
,2876.906186,-0.84749829,0.070007369,-12.10584408,9.84E-34,1.02245E-31
,651.7340159,1.708192832,0.141279543,12.09087176,1.18E-33,1.22302E-31
,2498.506124,-1.033092911,0.085446915,-12.09046466,1.19E-33,1.22513E-31
,1391.010394,-2.231529923,0.184594735,-12.08880588,1.21E-33,1.2461E-31
,45281.62793,0.896810097,0.074208034,12.08508088,1.27E-33,1.2997E-31
,1024.573455,-1.252352849,0.103741267,-12.07188695,1.49E-33,1.52101E-31
,85.41781359,6.980983095,0.578416285,12.06913305,1.54E-33,1.56776E-31
,5496.159568,-1.015826189,0.084196082,-12.0650055,1.62E-33,1.64315E-31
,1951.36553,1.149525735,0.0954069,12.04866451,1.97E-33,1.99731E-31
,463.1475335,-1.531198015,0.127118585,-12.04542994,2.05E-33,2.07068E-31
,6283.318435,-0.79257806,0.065810174,-12.04339704,2.10E-33,2.11568E-31
,3509.03437,-1.56654223,0.130088428,-12.04213362,2.13E-33,2.14161E-31
,2488.680951,-0.908866028,0.075485199,-12.04032109,2.18E-33,2.18235E-31
,1228.555654,-1.236247064,0.102677861,-12.04005467,2.19E-33,2.18258E-31
,5802.149486,-0.893918075,0.074255448,-12.03841736,2.23E-33,2.21942E-31
,95903.74737,-1.054405068,0.087608588,-12.03540768,2.31E-33,2.29474E-31
,1882.041234,-1.096173683,0.091206728,-12.01856168,2.84E-33,2.80532E-31
,699.9612124,1.407457093,0.117145364,12.01462052,2.98E-33,2.93327E-31
,3792.183105,-0.986151826,0.082101839,-12.01132449,3.10E-33,3.0432E-31
,7251.000073,1.784661936,0.148800935,11.99362047,3.84E-33,3.75766E-31
,1634.753865,-0.966971009,0.080634538,-11.99202016,3.91E-33,3.80822E-31
,82.74627097,3.803762943,0.317191479,11.99200861,3.91E-33,3.80822E-31
,167.3816135,2.842974547,0.237178555,11.98664249,4.17E-33,4.05076E-31
,785.5512327,-1.393398812,0.116286004,-11.98251517,4.39E-33,4.23196E-31
,7411.989929,0.975425616,0.08140315,11.98265202,4.38E-33,4.23196E-31
,622.3701212,1.582579143,0.132108273,11.97940983,4.56E-33,4.38031E-31
,171.1468644,3.234425043,0.270079227,11.97583791,4.76E-33,4.55943E-31
,911.2033514,-1.111933091,0.092850244,-11.97555379,4.77E-33,4.56142E-31
,326.7273687,12.34910414,1.032372115,11.96187301,5.63E-33,5.36299E-31
